610145,41.943019,-87.768983,REINBERG,3425 N Major Ave,1(773)534-3465,60634,3425 N Major Ave Chicago, IL 60634,ES,6,6,S,2,2,S
610146,41.764196,-87.600177,REVERE,1010 E 72nd St,1(773)535-0618,60619,1010 E 72nd St Chicago, IL 60619,ES,6,4,I,2,2,S
610147,42.015265,-87.697185,ROGERS,7345 N Washtenaw Ave,1(773)534-2125,60645,7345 N Washtenaw Ave Chicago, IL 60645,ES,6,7,C,2,2,S
610148,41.807143,-87.666037,CHAVEZ,4747 S Marshfield Ave,1(773)535-4600,60609,4747 S Marshfield Ave Chicago, IL 60609,ES,6,7,C,2,2,S
610152,41.751946,-87.618066,RUGGLES,7831 S Prairie Ave,1(773)535-3085,60619,7831 S Prairie Ave Chicago, IL 60619,ES,6,6,S,2,2,S
610153,41.735379,-87.638843,RYDER,8716 S Wallace St,1(773)535-3843,60620,8716 S Wallace St Chicago, IL 60620,ES,6,4,I,2,1,I
610155,41.991169,-87.745951,SAUGANASH,6040 N Kilpatrick Ave,1(773)534-3470,60646,6040 N Kilpatrick Ave Chicago, IL 60646,ES,6,7,C,2,2,S
610157,41.797498,-87.705006,SAWYER,5248 S Sawyer Ave,1(773)535-0440,60632,5248 S Sawyer Ave Chicago, IL 60632,ES,6,6,S,2,2,S
610158,41.914151,-87.798721,SAYRE,1850 N Newland Ave,1(773)534-3351,60707,1850 N Newland Ave Chicago, IL 60707,ES,6,8,C,2,1,I
610159,41.941678,-87.732179,SCAMMON,4201 W Henderson St,1(773)534-3475,60641,4201 W Henderson St Chicago, IL 60641,ES,6,11,C,2,5,C
610163,42.016892,-87.814195,STOCK,7507 W Birchwood Ave,1(773)534-1215,60631,7507 W Birchwood Ave Chicago, IL 60631,ES,6,9,C,2,2,S
610165,41.930403,-87.76119,SCHUBERT,2727 N Long Ave,1(773)534-3080,60639,2727 N Long Ave Chicago, IL 60639,ES,6,6,S,2,0,I
610167,41.810333,-87.668772,SEWARD,4600 S Hermitage Ave,1(773)535-4890,60609,4600 S Hermitage Ave Chicago, IL 60609,ES,6,7,C,2,1,I
610170,41.811069,-87.704199,COLUMBIA EXPLORERS,4520 S Kedzie Ave,1(773)535-4050,60632,4520 S Kedzie Ave Chicago, IL 60632,ES,6,6,S,2,2,S
610171,41.731717,-87.552788,MIRELES,9000 S Exchange Ave,1(773)535-6360,60617,9000 S Exchange Ave Chicago, IL 60617,ES,6,4,I,2,1,I
610172,41.799766,-87.650221,SHERMAN,1000 W 52nd St,1(773)535-1757,60609,1000 W 52nd St Chicago, IL 60609,ES,6,6,S,2,2,S
610173,41.7908,-87.632279,SHERWOOD,245 W 57th St,1(773)535-0829,60621,245 W 57th St Chicago, IL 60621,ES,6,6,S,2,2,S
610174,41.815909,-87.689647,SHIELDS,4250 S Rockwell St,1(773)535-7285,60632,4250 S Rockwell St Chicago, IL 60632,ES,6,6,S,2,2,S
610175,41.804294,-87.593905,SHOESMITH,1330 E 50th St,1(773)535-1764,60615,1330 E 50th St Chicago, IL 60615,ES,6,4,I,2,2,S
610176,41.690919,-87.658669,SHOOP,11140 S Bishop St,1(773)535-2715,60643,11140 S Bishop St Chicago, IL 60643,ES,6,8,C,2,2,S
610177,41.879103,-87.659419,SKINNER,1260 W Adams St,1(773)534-7790,60607,1260 W Adams St Chicago, IL 60607,ES,6,10,C,2,2,S
610178,41.716989,-87.596932,SCHMID,9755 S Greenwood Ave,1(773)535-6235,60628,9755 S Greenwood Ave Chicago, IL 60628,ES,6,3,I,2,3,C
610179,41.958868,-87.781975,SMYSER,4310 N Melvina Ave,1(773)534-3711,60634,4310 N Melvina Ave Chicago, IL 60634,ES,6,6,S,2,1,I
610180,41.865351,-87.653445,SMYTH,1059 W 13th St,1(773)534-7180,60608,1059 W 13th St Chicago, IL 60608,ES,6,5,I,2,2,S
610182,41.993942,-87.724043,SOLOMON,6206 N Hamlin Ave,1(773)534-5226,60659,6206 N Hamlin Ave Chicago, IL 60659,ES,6,6,S,2,1,I
610183,41.884876,-87.750445,SPENCER,214 N Lavergne Ave,1(773)534-6150,60644,214 N Lavergne Ave Chicago, IL 60644,ES,6,7,C,2,2,S
610184,41.847747,-87.700184,SPRY ES,2400 S Marshall Blvd,1(773)534-1700,60623,2400 S Marshall Blvd Chicago, IL 60623,ES,6,4,I,2,2,S
610185,41.747107,-87.731666,STEVENSON,8010 S Kostner Ave,1(773)535-2280,60652,8010 S Kostner Ave Chicago, IL 60652,ES,6,5,I,2,2,S
610188,41.696496,-87.639974,DUNNE,10845 S Union Ave,1(773)535-5517,60628,10845 S Union Ave Chicago, IL 60628,ES,6,6,S,2,2,S
610191,41.995359,-87.684793,STONE,6239 N Leavitt St,1(773)534-2045,60659,6239 N Leavitt St Chicago, IL 60659,ES,6,7,C,2,0,I
610192,41.911938,-87.713318,STOWE,3444 W Wabansia Ave,1(773)534-4175,60647,3444 W Wabansia Ave Chicago, IL 60647,ES,6,6,S,2,2,S
610193,41.743829,-87.542928,NEW SULLIVAN,8331 S Mackinaw Ave,1(773)535-6585,60617,8331 S Mackinaw Ave Chicago, IL 60617,ES,6,4,I,2,2,S
610194,41.870828,-87.733524,SUMNER,4320 W 5th Ave,1(773)534-6730,60624,4320 W 5th Ave Chicago, IL 60624,ES,6,6,S,2,1,I
610195,41.711445,-87.676821,SUTHERLAND,10015 S Leavitt St,1(773)535-2580,60643,10015 S Leavitt St Chicago, IL 60643,ES,6,14,C,2,3,C
610196,41.989139,-87.658296,SWIFT,5900 N Winthrop Ave,1(773)534-2695,60660,5900 N Winthrop Ave Chicago, IL 60660,ES,6,7,C,2,3,C
610197,41.892405,-87.673723,TALCOTT,1840 W Ohio St,1(773)534-7130,60622,1840 W Ohio St Chicago, IL 60622,ES,6,7,C,2,2,S
610198,41.71547,-87.532971,TAYLOR,9912 S Avenue H,1(773)535-6240,60617,9912 S Avenue H Chicago, IL 60617,ES,6,8,C,2,2,S
610199,41.677505,-87.658111,COLEMON,1441 W 119th St,1(773)535-3975,60643,1441 W 119th St Chicago, IL 60643,ES,6,11,C,2,4,C
610200,41.733324,-87.54428,THORP J,8914 S Buffalo Ave,1(773)535-6250,60617,8914 S Buffalo Ave Chicago, IL 60617,ES,6,4,I,2,2,S
610201,41.948571,-87.777631,THORP O,6024 W Warwick Ave,1(773)534-3640,60634,6024 W Warwick Ave Chicago, IL 60634,ES,6,8,C,2,3,C
610202,41.884102,-87.730566,TILTON,223 N Keeler Ave,1(773)534-6746,60624,223 N Keeler Ave Chicago, IL 60624,ES,6,3,I,2,3,C
610203,41.787523,-87.708179,TONTI,5815 S Homan Ave,1(773)535-9280,60629,5815 S Homan Ave Chicago, IL 60629,ES,6,7,C,2,2,S
610206,41.799046,-87.758928,TWAIN,5134 S Lotus Ave,1(773)535-2290,60638,5134 S Lotus Ave Chicago, IL 60638,ES,6,6,S,2,2,S
610207,41.720817,-87.665559,VANDERPOEL,9510 S Prospect Ave,1(773)535-2690,60643,9510 S Prospect Ave Chicago, IL 60643,ES,6,11,C,2,3,C
610208,41.696262,-87.627148,LAVIZZO,138 W 109th St,1(773)535-5300,60628,138 W 109th St Chicago, IL 60628,ES,6,6,S,2,1,I
610209,41.971634,-87.724605,VOLTA,4950 N Avers Ave,1(773)534-5080,60625,4950 N Avers Ave Chicago, IL 60625,ES,6,6,S,2,2,S
610212,41.971504,-87.710609,ALBANY PARK,4929 N Sawyer Ave,1(773)534-5108,60625,4929 N Sawyer Ave Chicago, IL 60625,MS,6,7,C,2,2,S
610213,41.773478,-87.601018,WADSWORTH,6650 S Ellis Ave,1(773)535-0730,60637,6650 S Ellis Ave Chicago, IL 60637,ES,6,3,I,2,2,S
610215,41.840957,-87.705064,MADERO,3202 W 28th St,1(773)535-4466,60623,3202 W 28th St Chicago, IL 60623,MS,6,5,I,2,4,C
610216,41.854836,-87.648086,WALSH,2015 S Peoria St,1(773)534-7950,60608,2015 S Peoria St Chicago, IL 60608,ES,6,8,C,2,3,C
610217,41.84398,-87.635356,WARD J,2701 S Shields Ave,1(773)534-9050,60616,2701 S Shields Ave Chicago, IL 60616,ES,6,8,C,2,2,S
610218,41.726763,-87.575353,WARREN,9239 S Jeffery Ave,1(773)535-6625,60617,9239 S Jeffery Ave Chicago, IL 60617,ES,6,1,I,2,3,C
610219,41.688131,-87.536015,WASHINGTON G ES,3611 E 114th St,1(773)535-5010,60617,3611 E 114th St Chicago, IL 60617,ES,6,6,S,2,2,S
610220,41.964165,-87.691433,WATERS,4540 N Campbell Ave,1(773)534-5090,60625,4540 N Campbell Ave Chicago, IL 60625,ES,6,8,C,2,3,C
610221,41.869916,-87.727524,WEBSTER,4055 W Arthington St,1(773)534-6925,60624,4055 W Arthington St Chicago, IL 60624,ES,6,4,I,2,3,C
610223,41.765076,-87.658205,WENTWORTH,1340 W 71st St,1(773)535-3394,60636,1340 W 71st St Chicago, IL 60636,ES,6,6,S,2,2,S
610225,41.683907,-87.655384,WHISTLER,11533 S Ada St,1(773)535-5560,60643,11533 S Ada St Chicago, IL 60643,ES,6,6,S,2,2,S
610226,41.792346,-87.710987,SANDOVAL,5534 S Saint Louis Ave,1(773)535-0457,60629,5534 S Saint Louis Ave Chicago, IL 60629,ES,6,5,I,2,1,I
610227,41.84008,-87.725546,WHITNEY,2815 S Komensky Ave,1(773)534-1560,60623,2815 S Komensky Ave Chicago, IL 60623,ES,6,4,I,2,2,S
610228,41.850481,-87.673392,WHITTIER,1900 W 23rd St,1(773)535-4590,60608,1900 W 23rd St Chicago, IL 60608,ES,6,5,I,2,1,I
610229,41.907053,-87.677761,PRITZKER,2009 W Schiller St,1(773)534-4415,60622,2009 W Schiller St Chicago, IL 60622,ES,6,8,C,2,3,C
610230,42.007491,-87.778345,WILDWOOD,6950 N Hiawatha Ave,1(773)534-1188,60646,6950 N Hiawatha Ave Chicago, IL 60646,ES,6,9,C,2,2,S
610231,41.8528,-87.629308,NATIONAL TEACHERS,55 W Cermak Rd,1(773)534-9970,60616,55 W Cermak Rd Chicago, IL 60616,ES,2,2,S,2,1,I
610234,41.915039,-87.70028,YATES,1839 N Richmond St,1(773)534-4550,60647,1839 N Richmond St Chicago, IL 60647,ES,6,2,I,2,2,S
610235,41.906791,-87.767143,YOUNG ES,1434 N Parkside Ave,1(773)534-6200,60651,1434 N Parkside Ave Chicago, IL 60651,ES,6,6,S,2,3,C
610237,41.809135,-87.627137,BEETHOVEN,25 W 47th St,1(773)535-1480,60609,25 W 47th St Chicago, IL 60609,ES,6,3,I,2,2,S
610238,41.765361,-87.653018,BOND,7050 S May St,1(773)535-3480,60621,7050 S May St Chicago, IL 60621,ES,6,6,S,2,0,I
610239,41.802343,-87.672206,DALEY,5024 S Wolcott Ave,1(773)535-9091,60609,5024 S Wolcott Ave Chicago, IL 60609,ES,6,5,I,2,3,C
610242,41.959984,-87.649749,BRENNEMANN,4251 N Clarendon Ave,1(773)534-5766,60613,4251 N Clarendon Ave Chicago, IL 60613,ES,6,6,S,2,3,C
610244,41.872885,-87.753325,CLARK HS,5101 W Harrison St,1(773)534-6250,60644,5101 W Harrison St Chicago, IL 60644,HS,6,3,I,2,2,S
610245,41.890369,-87.767668,DOUGLASS HS,543 N Waller Ave,1(773)534-6176,60644,543 N Waller Ave Chicago, IL 60644,HS,6,3,I,2,2,S
610246,41.798465,-87.625692,BEASLEY,5255 S State St,1(773)535-1230,60609,5255 S State St Chicago, IL 60609,ES,6,9,C,2,2,S
610248,41.943056,-87.778187,CHICAGO ACADEMY ES,3400 N Austin Ave,1(773)534-3885,60634,3400 N Austin Ave Chicago, IL 60634,ES,2,0,I,2,0,I
610249,41.794048,-87.690261,TALMAN,5450 S Talman Ave,1(773)535-7850,60632,5450 S Talman Ave Chicago, IL 60632,ES,6,5,I,2,1,I
610250,41.901417,-87.633632,SALAZAR,160 W Wendell St,1(773)534-8310,60610,160 W Wendell St Chicago, IL 60610,ES,6,2,I,2,1,I
610251,41.88295,-87.699187,CATHER,2908 W Washington Blvd,1(773)534-6780,60612,2908 W Washington Blvd Chicago, IL 60612,ES,6,3,I,2,1,I
610252,41.87987,-87.680315,DETT,2131 W Monroe St,1(773)534-7160,60612,2131 W Monroe St Chicago, IL 60612,ES,6,8,C,2,3,C
610254,41.858883,-87.715744,DVORAK,3615 W 16th St,1(773)534-1690,60623,3615 W 16th St Chicago, IL 60623,ES,6,8,C,2,0,I
610256,41.817349,-87.599067,ROBINSON,4225 S Lake Park Ave,1(773)535-1777,60653,4225 S Lake Park Ave Chicago, IL 60653,ES,6,5,I,2,2,S
610257,41.889178,-87.705108,MORTON,431 N Troy St,1(773)534-6791,60612,431 N Troy St Chicago, IL 60612,ES,6,8,C,2,1,I
610263,41.7799,-87.617214,DULLES,6311 S Calumet Ave,1(773)535-0690,60637,6311 S Calumet Ave Chicago, IL 60637,ES,6,1,I,2,0,I
610268,41.740184,-87.601174,ASHE,8505 S Ingleside Ave,1(773)535-3550,60619,8505 S Ingleside Ave Chicago, IL 60619,ES,6,8,C,2,3,C
610269,41.970949,-87.654758,MCCUTCHEON,4865 N Sheridan Rd,1(773)534-2680,60640,4865 N Sheridan Rd Chicago, IL 60640,ES,6,8,C,2,2,S
610271,41.873815,-87.702241,JENSEN,3030 W Harrison St,1(773)534-6840,60612,3030 W Harrison St Chicago, IL 60612,ES,6,7,C,2,4,C
610274,41.861836,-87.703139,JOHNSON,1420 S Albany Ave,1(773)534-1829,60623,1420 S Albany Ave Chicago, IL 60623,ES,6,5,I,2,1,I
610276,41.814358,-87.616618,MOLLISON,4415 S Dr Martin L King Jr Dr,1(773)535-1804,60653,4415 S Dr Martin L King Jr Dr Chicago, IL 60653,ES,6,7,C,2,1,I
610279,41.760673,-87.606791,TANNER,7350 S Evans Ave,1(773)535-3870,60619,7350 S Evans Ave Chicago, IL 60619,ES,6,5,I,2,0,I
610281,41.760332,-87.556789,POWELL,7511 S South Shore Dr,1(773)535-6650,60649,7511 S South Shore Dr Chicago, IL 60649,ES,6,7,C,2,1,I
610282,41.897819,-87.746731,MCNAIR,4820 W Walton St,1(773)534-8980,60651,4820 W Walton St Chicago, IL 60651,ES,6,5,I,2,1,I
610284,42.007703,-87.673168,NEW FIELD,1707 W Morse Ave,1(773)534-2760,60626,1707 W Morse Ave Chicago, IL 60626,ES,6,7,C,2,2,S
610287,41.742351,-87.70961,ASHBURN,8300 S St Louis Ave,1(773)535-7860,60652,8300 S St Louis Ave Chicago, IL 60652,ES,6,5,I,2,2,S
610290,41.772727,-87.637277,MAYS,6656 S Normal Blvd,1(773)535-3892,60621,6656 S Normal Blvd Chicago, IL 60621,ES,6,5,I,2,1,I
610291,41.775305,-87.728884,LEE,6448 S Tripp Ave,1(773)535-2255,60629,6448 S Tripp Ave Chicago, IL 60629,ES,6,7,C,2,2,S
610293,41.878799,-87.724661,MELODY,3937 W Wilcox St,1(773)534-6850,60624,3937 W Wilcox St Chicago, IL 60624,ES,6,1,I,2,4,C
610295,41.681031,-87.646994,HIGGINS,11710 S Morgan St,1(773)535-5625,60643,11710 S Morgan St Chicago, IL 60643,ES,6,6,S,2,2,S
610298,41.747186,-87.62804,LENART,8101 S LaSalle St,1(773)535-0040,60620,8101 S LaSalle St Chicago, IL 60620,ES,6,9,C,2,1,I
610299,41.765335,-87.641335,KING ES,644 W 71st St,1(773)535-3875,60621,644 W 71st St Chicago, IL 60621,ES,6,4,I,2,0,I
610300,41.748868,-87.634751,WESTCOTT,409 W 80th St,1(773)535-3090,60620,409 W 80th St Chicago, IL 60620,ES,6,4,I,2,1,I
610304,41.879118,-87.68696,PHOENIX MILITARY HS,145 S Campbell Ave,1(773)534-7275,60612,145 S Campbell Ave Chicago, IL 60612,HS,6,4,I,2,2,S
610305,41.873587,-87.749276,LELAND,512 S Lavergne Ave,1(773)534-6340,60644,512 S Lavergne Ave Chicago, IL 60644,ES,6,4,I,2,2,S
610308,41.883568,-87.669477,RUDOLPH,110 N Paulina St,1(773)534-7460,60612,110 N Paulina St Chicago, IL 60612,ES,6,6,S,2,2,S
610312,41.733132,-87.589589,MCDOWELL,1419 E 89th St,1(773)535-6404,60619,1419 E 89th St Chicago, IL 60619,ES,6,2,I,2,1,I
610313,41.905294,-87.685756,DE DIEGO,1313 N Claremont Ave,1(773)534-4451,60622,1313 N Claremont Ave Chicago, IL 60622,ES,6,7,C,2,3,C
610315,41.672309,-87.650539,WHITE,1136 W 122nd St,1(773)535-5672,60643,1136 W 122nd St Chicago, IL 60643,ES,6,5,I,2,1,I
610316,41.726107,-87.582182,EARHART,1710 E 93rd St,1(773)535-6416,60617,1710 E 93rd St Chicago, IL 60617,ES,6,4,I,2,3,C
610317,41.8239,-87.692077,BRIGHTON PARK,3825 S Washtenaw Ave,1(773)535-7237,60632,3825 S Washtenaw Ave Chicago, IL 60632,ES,6,9,C,2,3,C
610319,41.829356,-87.667817,EVERGREEN,3537 S Paulina St,1(773)535-4836,60609,3537 S Paulina St Chicago, IL 60609,MS,6,6,S,2,2,S
610321,41.952492,-87.7203,MARSHALL MIDDLE,3900 N Lawndale Ave,1(773)534-5200,60618,3900 N Lawndale Ave Chicago, IL 60618,MS,6,0,I,2,0,I
610323,41.734627,-87.55755,BOWEN HS,2710 E 89th St,1(773)535-7650,60617,2710 E 89th St Chicago, IL 60617,HS,6,4,I,2,2,S
610325,41.93397,-87.708041,LOGANDALE,3212 W George St,1(773)534-5350,60618,3212 W George St Chicago, IL 60618,MS,6,6,S,2,2,S
610329,41.857755,-87.67521,OROZCO,1940 W 18th St,1(773)534-7215,60608,1940 W 18th St Chicago, IL 60608,ES,6,8,C,2,4,C
610334,41.88621,-87.715423,RABY HS,3545 W Fulton Blvd,1(773)534-6755,60624,3545 W Fulton Blvd Chicago, IL 60624,HS,7,2,I,1,2,C
610339,41.758925,-87.649217,STAGG,7424 S Morgan St,1(773)535-3565,60621,7424 S Morgan St Chicago, IL 60621,ES,6,6,S,2,2,S
610340,41.943054,-87.776847,CHICAGO ACADEMY HS,3400 N Austin Ave,1(773)534-0146,60634,3400 N Austin Ave Chicago, IL 60634,HS,2,0,I,2,0,I
610342,41.906816,-87.68305,SABIN,2216 W Hirsch St,1(773)534-4491,60622,2216 W Hirsch St Chicago, IL 60622,ES,6,1,I,2,2,S
610345,41.814499,-87.608419,WOODSON,4414 S Evans Ave,1(773)535-1280,60653,4414 S Evans Ave Chicago, IL 60653,ES,6,4,I,2,3,C
610347,41.777511,-87.681061,CLAREMONT,2300 W 64th St,1(773)535-8110,60636,2300 W 64th St Chicago, IL 60636,ES,6,6,S,2,2,S
610350,41.729692,-87.576643,BLACK,9101 S Euclid Ave,1(773)535-6390,60619,9101 S Euclid Ave Chicago, IL 60619,ES,6,4,I,2,3,C
610352,41.738844,-87.729955,DURKIN PARK,8445 S Kolin Ave,1(773)535-2322,60652,8445 S Kolin Ave Chicago, IL 60652,ES,6,5,I,2,3,C
610353,41.824377,-87.711654,CALMECA,3456 W 38th St,1(773)535-7000,60632,3456 W 38th St Chicago, IL 60632,ES,6,5,I,2,1,I
610354,41.961721,-87.707151,NORTH RIVER,4416 N Troy St,1(773)534-0590,60625,4416 N Troy St Chicago, IL 60625,ES,6,5,I,2,1,I
610355,41.962308,-87.663853,COURTENAY,4420 N Beacon St,1(773)534-5790,60640,4420 N Beacon St Chicago, IL 60640,ES,6,5,I,2,2,S
610362,41.715665,-87.639305,EVERS,9811 S Lowe Ave,1(773)535-2565,60628,9811 S Lowe Ave Chicago, IL 60628,ES,6,6,S,2,3,C
610363,41.956816,-87.646083,DISNEY,4140 N Marine Dr,1(773)534-5840,60613,4140 N Marine Dr Chicago, IL 60613,ES,6,9,C,2,2,S
610364,41.653733,-87.61432,DUBOIS,330 E 133rd St,1(773)535-5582,60827,330 E 133rd St Chicago, IL 60827,ES,6,5,I,2,1,I
610366,41.716193,-87.648044,WACKER,9746 S Morgan St,1(773)535-2821,60643,9746 S Morgan St Chicago, IL 60643,ES,6,8,C,2,2,S
610367,41.877979,-87.766298,DEPRIEST,139 S Parkside Ave,1(773)534-6800,60644,139 S Parkside Ave Chicago, IL 60644,ES,6,5,I,2,2,S
610368,41.705342,-87.629869,HUGHES L,240 W 104th St,1(773)535-5075,60628,240 W 104th St Chicago, IL 60628,ES,6,4,I,2,4,C
610369,41.734125,-87.646767,JACKSON M,917 W 88th St,1(773)535-3341,60620,917 W 88th St Chicago, IL 60620,ES,6,6,S,2,1,I
610380,41.806118,-87.62503,WILLIAMS HS,4934 S Wabash Ave,1(773)535-1120,60615,4934 S Wabash Ave Chicago, IL 60615,HS,6,1,I,2,2,S
610381,41.805204,-87.625004,BRONZEVILLE HS,4934 S Wabash Ave,1(773)535-1150,60615,4934 S Wabash Ave Chicago, IL 60615,HS,6,6,S,2,2,S
610383,41.833507,-87.735299,SOCIAL JUSTICE HS,3120 S Kostner Ave,1(773)535-4300,60623,3120 S Kostner Ave Chicago, IL 60623,HS,6,5,I,2,1,I
610384,41.836169,-87.735278,INFINITY HS,3120 S Kostner Ave,1(773)535-4225,60623,3120 S Kostner Ave Chicago, IL 60623,HS,6,5,I,2,1,I
610385,41.835282,-87.735283,MULTICULTURAL HS,3120 S Kostner Ave,1(773)535-4242,60623,3120 S Kostner Ave Chicago, IL 60623,HS,6,4,I,2,1,I
610389,41.894449,-87.726166,ORR HS,730 N Pulaski Rd,1(773)534-6500,60624,730 N Pulaski Rd Chicago, IL 60624,HS,2,0,I,2,0,I
610390,41.989021,-87.665789,RICKOVER MILITARY HS,5900 N Glenwood Ave,1(773)534-2890,60660,5900 N Glenwood Ave Chicago, IL 60660,HS,6,2,I,2,1,I
610391,41.782041,-87.671662,LINDBLOM HS,6130 S Wolcott Ave,1(773)535-9300,60636,6130 S Wolcott Ave Chicago, IL 60636,HS,6,5,I,2,1,I
610392,41.834397,-87.735292,WORLD LANGUAGE HS,3120 S Kostner Ave,1(773)535-4334,60623,3120 S Kostner Ave Chicago, IL 60623,HS,6,5,I,2,1,I
610394,41.965547,-87.652473,UPLIFT HS,900 W Wilson Ave,1(773)534-2875,60640,900 W Wilson Ave Chicago, IL 60640,HS,6,7,C,2,2,S
610396,41.764407,-87.706445,TARKINGTON,3330 W 71st St,1(773)535-4700,60629,3330 W 71st St Chicago, IL 60629,ES,2,2,S,2,2,S
610402,41.941388,-87.690761,DEVRY HS,3300 N Campbell Ave,1(773)697-2216,60618,3300 N Campbell Ave Chicago, IL 60618,HS,6,0,I,2,0,I
610405,41.883215,-87.677636,SUDER,2022 W Washington Blvd,1(773)534-7685,60612,2022 W Washington Blvd Chicago, IL 60612,ES,6,11,C,2,1,I
610499,41.864149,-87.702042,COLLINS HS,1313 S Sacramento Dr,1(773)534-1840,60623,1313 S Sacramento Dr Chicago, IL 60623,HS,2,0,I,2,0,I
610501,41.885123,-87.761909,AUSTIN POLY HS,231 N Pine Ave,1(773)534-6300,60644,231 N Pine Ave Chicago, IL 60644,HS,3,0,I,2,0,I
610503,41.86698,-87.727244,FRAZIER PROSPECTIVE,4027 W Grenshaw St,1(773)534-6880,60624,4027 W Grenshaw St Chicago, IL 60624,ES,6,5,I,2,2,S
610504,41.827775,-87.677542,THOMAS,3625 S Hoyne Ave,1(773)535-4088,60609,3625 S Hoyne Ave Chicago, IL 60609,ES,6,4,I,2,2,S
610506,41.781485,-87.633019,TEAM HS,6201 S Stewart Ave,1(773)535-3530,60621,6201 S Stewart Ave Chicago, IL 60621,HS,6,2,I,2,2,S
610513,41.828145,-87.632757,AIR FORCE HS,3630 S Wells St,1(773)535-1590,60609,3630 S Wells St Chicago, IL 60609,HS,6,8,C,2,0,I
610515,41.950461,-87.730678,DISNEY II ES,3815 N Kedvale Ave,1(773)534-3750,60641,3815 N Kedvale Ave Chicago, IL 60641,ES,6,4,I,2,0,I
610518,41.885993,-87.761916,VOISE HS,231 N Pine Ave,1(773)534-0660,60644,231 N Pine Ave Chicago, IL 60644,HS,6,3,I,2,2,S
610520,41.902914,-87.673696,LASALLE II,1148 N Honore St,1(773)534-0490,60622,1148 N Honore St Chicago, IL 60622,ES,6,8,C,2,2,S
610521,41.771221,-87.66653,DAVIS M,6730 S Paulina St,1(773)535-9120,60636,6730 S Paulina St Chicago, IL 60636,ES,6,6,S,2,2,S
610523,41.994238,-87.813771,EDISON PARK,6220 N Olcott Ave,1(773)534-0960,60631,6220 N Olcott Ave Chicago, IL 60631,ES,6,9,C,2,2,S
610530,41.767755,-87.590396,SOUTH SHORE ES,1415 E 70th St,1(773)535-8340,60637,1415 E 70th St Chicago, IL 60637,ES,6,3,I,2,2,S
610532,41.793479,-87.71137,HERNANDEZ,3510 W 55th St,1(773)535-8850,60632,3510 W 55th St Chicago, IL 60632,MS,6,8,C,2,4,C
610533,41.921318,-87.765781,PRIETO,2231 N Central Ave,1(773)534-0210,60639,2231 N Central Ave Chicago, IL 60639,ES,6,8,C,2,2,S
610534,41.905109,-87.644841,SKINNER NORTH,640 W Scott St,1(773)534-8500,60610,640 W Scott St Chicago, IL 60610,ES,6,9,C,2,0,I
610539,41.934931,-87.770127,CAMRAS,3000 N Mango Ave,1(773)534-2960,60634,3000 N Mango Ave Chicago, IL 60634,ES,6,6,S,2,2,S
610541,41.940026,-87.724783,LORCA,3231 N Springfield Ave,1(773)534-0950,60618,3231 N Springfield Ave Chicago, IL 60618,ES,6,3,I,2,2,S
610542,42.002959,-87.705917,WEST RIDGE,6700 N Whipple St,1(773)534-8250,60645,6700 N Whipple St Chicago, IL 60645,ES,6,6,S,2,1,I
610543,41.795201,-87.711059,SOLORIO HS,5400 S St Louis Ave,1(773)535-9070,60632,5400 S St Louis Ave Chicago, IL 60632,HS,2,2,S,2,1,I
610544,41.771079,-87.73992,AZUELA,4707 W Marquette Rd,1(773)535-7395,60629,4707 W Marquette Rd Chicago, IL 60629,ES,6,6,S,2,0,I
610547,41.758792,-87.576353,SOUTH SHORE INTL HS,1955 E 75th St,1(773)535-8351,60649,1955 E 75th St Chicago, IL 60649,HS,6,12,C,2,7,C
610548,41.868576,-87.664969,STEM,1522 W Fillmore St,1(773)534-7300,60607,1522 W Fillmore St Chicago, IL 60607,ES,6,5,I,2,0,I
610558,41.75375,-87.707345,GOODE HS,7651 S Homan Ave,1(773)535-7875,60652,7651 S Homan Ave Chicago, IL 60652,HS,6,6,S,2,2,S
610559,41.806491,-87.68978,SHIELDS MIDDLE,2611 W 48th St,1(773)535-7115,60632,2611 W 48th St Chicago, IL 60632,MS,6,5,I,2,2,S
610561,41.876947,-87.683301,CRANE MEDICAL HS,2245 W Jackson Blvd,1(773)534-7600,60612,2245 W Jackson Blvd Chicago, IL 60612,HS,6,5,I,2,4,C
610563,41.808413,-87.677541,BACK OF THE YARDS HS,2111 W 47th St,1(773)535-7320,60609,2111 W 47th St Chicago, IL 60609,HS,6,12,C,2,4,C
